sample,mae_full,mae_inv_only,better_full_or_inv,mae_compare,better_full_or_compare
1055,0.33493590354919434,0.33783766627311707,full,0.31887707114219666,compare
1056,0.31642746925354004,0.3341105282306671,full,0.3287534713745117,full
1057,0.33417457342147827,0.35392406582832336,full,0.33904072642326355,full
1058,0.3351660370826721,0.35464367270469666,full,0.3457329273223877,full
1059,0.34934937953948975,0.3675379455089569,full,0.3518424332141876,full
1060,0.3441300690174103,0.37513723969459534,full,0.3541991114616394,full
1061,0.36716869473457336,0.37961605191230774,full,0.36447131633758545,compare
1062,0.3810262382030487,0.38908660411834717,full,0.37585997581481934,compare
1063,0.3927568793296814,0.3929436206817627,full,0.3819921612739563,compare
1064,0.3897272050380707,0.39393290877342224,full,0.38198888301849365,compare
1065,0.3795519173145294,0.39160582423210144,full,0.3607270121574402,compare
1066,0.36692312359809875,0.38416972756385803,full,0.3693370521068573,full
1067,0.38662829995155334,0.3866732120513916,full,0.37625157833099365,compare
1068,0.39877545833587646,0.4010079801082611,full,0.3871029019355774,compare
1069,0.39754486083984375,0.40159934759140015,full,0.3932250738143921,compare
1070,0.4209795892238617,0.42175397276878357,full,0.41186797618865967,compare
1071,0.4248751699924469,0.4114546477794647,inv_only,0.40535324811935425,compare
1072,0.4109240174293518,0.40485668182373047,inv_only,0.40678098797798157,compare
1073,0.42039811611175537,0.40942591428756714,inv_only,0.41402071714401245,compare
1074,0.41728511452674866,0.4014681577682495,inv_only,0.40217265486717224,compare
1075,0.4011048972606659,0.3972051739692688,inv_only,0.4020195007324219,full
1076,0.416109174489975,0.40363240242004395,inv_only,0.4099101126194,compare
1077,0.4234766364097595,0.4204637408256531,inv_only,0.4285320043563843,full
1078,0.4309798777103424,0.43811535835266113,full,0.4322277307510376,full
1079,0.4255821704864502,0.4251907169818878,inv_only,0.42469632625579834,compare
1080,0.43267497420310974,0.4325961172580719,inv_only,0.42967909574508667,compare
1081,0.4366160035133362,0.4363696873188019,inv_only,0.44249027967453003,full
1082,0.46441414952278137,0.42467236518859863,inv_only,0.4456118643283844,compare
1083,0.4567597806453705,0.43655142188072205,inv_only,0.4363448917865753,compare
1084,0.4332803189754486,0.43011748790740967,inv_only,0.42664241790771484,compare
1085,0.4361545145511627,0.4285217225551605,inv_only,0.42443835735321045,compare
1086,0.4225754737854004,0.4362526834011078,full,0.4327329099178314,full
1087,0.40728560090065,0.4224589169025421,full,0.4076116383075714,full
1088,0.43605488538742065,0.41995304822921753,inv_only,0.41670912504196167,compare
1089,0.42186468839645386,0.42263469099998474,full,0.4298035800457001,full
1090,0.3757471740245819,0.40923556685447693,full,0.37188687920570374,compare
1091,0.3464060425758362,0.39456304907798767,full,0.36002132296562195,full
1092,0.35516995191574097,0.37000948190689087,full,0.3879301846027374,full
1093,0.34563714265823364,0.37173694372177124,full,0.3579302132129669,full
1094,0.3616527318954468,0.39188429713249207,full,0.37464722990989685,full
1095,0.3430895507335663,0.36423811316490173,full,0.35242322087287903,full
1096,0.3457942306995392,0.35065582394599915,full,0.3562934100627899,full
1097,0.33960139751434326,0.33965641260147095,full,0.3723059892654419,full
1098,0.33336713910102844,0.32082441449165344,inv_only,0.3616289496421814,full
1099,0.33958834409713745,0.33237189054489136,inv_only,0.3700612783432007,full
1100,0.3628399670124054,0.3500553369522095,inv_only,0.36425673961639404,full
1101,0.35004398226737976,0.3665672242641449,full,0.3447986841201782,compare
1102,0.32469919323921204,0.3665468096733093,full,0.33083680272102356,full
1103,0.3206460177898407,0.346757709980011,full,0.3179778754711151,compare
1104,0.33202898502349854,0.3454797863960266,full,0.3298678994178772,compare
1105,0.30206096172332764,0.3376845419406891,full,0.30218812823295593,full
1106,0.3192729651927948,0.3411204516887665,full,0.30946940183639526,compare
1107,0.32787826657295227,0.3431392014026642,full,0.3097977340221405,compare
1108,0.3293229937553406,0.346299946308136,full,0.31466102600097656,compare
1109,0.34828755259513855,0.35949623584747314,full,0.3162124752998352,compare
1110,0.36979711055755615,0.37269720435142517,full,0.34337931871414185,compare
1111,0.3848549723625183,0.3819517493247986,inv_only,0.37373989820480347,compare
1112,0.37027037143707275,0.3790889084339142,full,0.37722229957580566,full
1113,0.376725971698761,0.39669787883758545,full,0.39452171325683594,full
1114,0.3800048828125,0.38575294613838196,full,0.3864995837211609,full
1115,0.35752740502357483,0.3863893449306488,full,0.37622004747390747,full
1116,0.3510321378707886,0.39379948377609253,full,0.36069029569625854,full
1117,0.4406655728816986,0.41785523295402527,inv_only,0.39919912815093994,compare
1118,0.37204521894454956,0.41037166118621826,full,0.3725779056549072,full
1119,0.35624194145202637,0.3961668908596039,full,0.34494808316230774,compare
1120,0.37511521577835083,0.3857801556587219,full,0.36541274189949036,compare
1121,0.3587920069694519,0.3721557557582855,full,0.36108583211898804,full
1122,0.3917161822319031,0.3816351294517517,inv_only,0.3797135651111603,compare
1123,0.3739900588989258,0.3936174511909485,full,0.3767993748188019,full
1124,0.37345343828201294,0.3756727874279022,full,0.36702850461006165,compare
1125,0.3715570271015167,0.3748292922973633,full,0.3721179664134979,full
1126,0.3670027256011963,0.37847745418548584,full,0.3785425126552582,full
1127,0.37512072920799255,0.3750774562358856,inv_only,0.3742196559906006,compare
1128,0.40315911173820496,0.38841018080711365,inv_only,0.3865208923816681,compare
1129,0.4190497398376465,0.4001873731613159,inv_only,0.3762207329273224,compare
1130,0.41311702132225037,0.40331926941871643,inv_only,0.3732415437698364,compare
1131,0.434571236371994,0.4174000024795532,inv_only,0.3914736807346344,compare
1132,0.40258243680000305,0.4154414236545563,full,0.38881975412368774,compare
1133,0.38582339882850647,0.41410911083221436,full,0.3923270106315613,full
1134,0.3942224383354187,0.41865700483322144,full,0.3849545419216156,compare
1135,0.39139702916145325,0.43237486481666565,full,0.3814585506916046,compare
1136,0.4039578139781952,0.4328097105026245,full,0.397905170917511,compare
1137,0.403778076171875,0.4351193308830261,full,0.4047243893146515,full
1138,0.41166436672210693,0.45383545756340027,full,0.38699424266815186,compare
1139,0.434696763753891,0.4820369482040405,full,0.4061688184738159,compare
1140,0.4542953372001648,0.49013155698776245,full,0.4262522757053375,compare
1141,0.4468117356300354,0.471682071685791,full,0.4126715064048767,compare
1142,0.4254278540611267,0.4538302719593048,full,0.402389258146286,compare
1143,0.4214246869087219,0.4502864181995392,full,0.4039359390735626,compare
1144,0.4191886782646179,0.43334415555000305,full,0.4050176739692688,compare
1145,0.4263194799423218,0.43008577823638916,full,0.4081611633300781,compare
1146,0.43636929988861084,0.44010093808174133,full,0.42826753854751587,compare
1147,0.4439098834991455,0.44157102704048157,inv_only,0.43344858288764954,compare
1148,0.4268217980861664,0.45004981756210327,full,0.4358847439289093,full
1149,0.4414234161376953,0.4599972367286682,full,0.45508918166160583,full
1150,0.41944319009780884,0.4594570994377136,full,0.44044631719589233,full
1151,0.4184785783290863,0.45815250277519226,full,0.4092031419277191,compare
1152,0.41555142402648926,0.4643957018852234,full,0.4082143008708954,compare
1153,0.4573851227760315,0.4596683382987976,full,0.38760870695114136,compare
1154,0.44859206676483154,0.4339350759983063,inv_only,0.3721165060997009,compare
1155,0.4199516773223877,0.4394698441028595,full,0.3844590485095978,compare
1156,0.41873228549957275,0.42756330966949463,full,0.38286319375038147,compare
1157,0.43199071288108826,0.4123798608779907,inv_only,0.39202621579170227,compare
1158,0.4073012173175812,0.41677021980285645,full,0.4000357389450073,compare
1159,0.4444486200809479,0.41070181131362915,inv_only,0.4221864938735962,compare
1160,0.48945358395576477,0.400162935256958,inv_only,0.42291104793548584,compare
1161,0.4627417325973511,0.43790295720100403,inv_only,0.4034084677696228,compare
1162,0.4121749997138977,0.4469420611858368,full,0.36856311559677124,compare
1163,0.4370984137058258,0.4558645486831665,full,0.3878016769886017,compare
1164,0.4370371103286743,0.4316084682941437,inv_only,0.41073110699653625,compare
1165,0.39440423250198364,0.4315441846847534,full,0.4075969457626343,full
1166,0.41210365295410156,0.4470607340335846,full,0.4225834012031555,full
1167,0.4353497326374054,0.4597019553184509,full,0.4435069262981415,full
1168,0.4669239819049835,0.4950774610042572,full,0.4647420644760132,compare
1169,0.4810098111629486,0.5211749076843262,full,0.4718833863735199,compare
1170,0.49877431988716125,0.5350269079208374,full,0.4776209890842438,compare
1171,0.46876853704452515,0.5086551904678345,full,0.4670272767543793,compare
1172,0.4684840142726898,0.5194783210754395,full,0.45294150710105896,compare
1173,0.45946821570396423,0.521185040473938,full,0.4610017240047455,full
1174,0.459968626499176,0.5277531147003174,full,0.46628063917160034,full
1175,0.45421695709228516,0.5161370038986206,full,0.48119285702705383,full
1176,0.46198463439941406,0.5084993243217468,full,0.47227418422698975,full
1177,0.4263087809085846,0.4782050848007202,full,0.4401751160621643,full
1178,0.425160676240921,0.4621325135231018,full,0.4338146448135376,full
1179,0.4291047751903534,0.4617079496383667,full,0.4457464814186096,full
1180,0.4562299847602844,0.4590628445148468,full,0.4362955093383789,compare
1181,0.4470505714416504,0.45452532172203064,full,0.4350263476371765,compare
1182,0.42227309942245483,0.45881330966949463,full,0.42199382185935974,compare
1183,0.436487078666687,0.47713518142700195,full,0.4245477020740509,compare
1184,0.41947075724601746,0.458279013633728,full,0.41872701048851013,compare
1185,0.3904142379760742,0.44164204597473145,full,0.3940376043319702,full
1186,0.3943403959274292,0.41236522793769836,full,0.38372543454170227,compare
1187,0.3997574746608734,0.4345633387565613,full,0.3902251124382019,compare
1188,0.40931883454322815,0.45400285720825195,full,0.4143888056278229,full
1189,0.43518194556236267,0.4653664231300354,full,0.43276700377464294,compare
1190,0.43417930603027344,0.49052876234054565,full,0.44765836000442505,full
1191,0.4198057949542999,0.46567046642303467,full,0.45343536138534546,full
1192,0.47434499859809875,0.4845814108848572,full,0.4752727746963501,full
1193,0.4577348828315735,0.4954565167427063,full,0.5005996227264404,full
1194,0.45652416348457336,0.5014224648475647,full,0.48610252141952515,full
1195,0.42582449316978455,0.4913981854915619,full,0.4543631076812744,full
1196,0.43719738721847534,0.49104663729667664,full,0.44830453395843506,full
1197,0.456224262714386,0.48886021971702576,full,0.451907217502594,compare
1198,0.46067601442337036,0.5106578469276428,full,0.4562212824821472,compare
1199,0.4827788174152374,0.5115901827812195,full,0.46114224195480347,compare
1200,0.45985540747642517,0.4972539246082306,full,0.46279963850975037,full
1201,0.43724337220191956,0.4678516089916229,full,0.4471934139728546,full
1202,0.41709402203559875,0.46438777446746826,full,0.4299442768096924,full
1203,0.4315274655818939,0.46396732330322266,full,0.4415147602558136,full
1204,0.43171700835227966,0.46000954508781433,full,0.43243932723999023,full
1205,0.4591682553291321,0.4711079001426697,full,0.4409276843070984,compare
1206,0.4705168604850769,0.4710797369480133,full,0.4296375513076782,compare
1207,0.48317751288414,0.4604792892932892,inv_only,0.4327891170978546,compare
1208,0.4793429374694824,0.4659006893634796,inv_only,0.4671257734298706,compare
1209,0.44304975867271423,0.4577465057373047,full,0.4394758939743042,compare
1210,0.4200684726238251,0.43655309081077576,full,0.42520833015441895,full
1211,0.3799092471599579,0.4220370948314667,full,0.39136964082717896,full
1212,0.36653685569763184,0.3967456817626953,full,0.3787987530231476,full
1213,0.3475680649280548,0.3962171673774719,full,0.37455281615257263,full
1214,0.3433869779109955,0.38314855098724365,full,0.38208672404289246,full
1215,0.355124294757843,0.3896855413913727,full,0.3801495432853699,full
1216,0.3759819269180298,0.41428235173225403,full,0.3894241154193878,full
1217,0.4156912863254547,0.42814114689826965,full,0.3983113169670105,compare
1218,0.42005935311317444,0.4333581030368805,full,0.39628827571868896,compare
1219,0.3831345736980438,0.4175228476524353,full,0.3838871121406555,full
1220,0.4015279710292816,0.4354221820831299,full,0.3959459066390991,compare
1221,0.4010502099990845,0.4351212680339813,full,0.3981775939464569,compare
1222,0.40468570590019226,0.43713679909706116,full,0.4149644672870636,full
1223,0.4275801479816437,0.42702993750572205,inv_only,0.40525174140930176,compare
1224,0.3941379487514496,0.4183679521083832,full,0.39202287793159485,compare
1225,0.3867725133895874,0.4137852191925049,full,0.38616377115249634,compare
1226,0.387832909822464,0.3964179754257202,full,0.3752174973487854,compare
1227,0.37748876214027405,0.388020783662796,full,0.37531426548957825,compare
1228,0.39462971687316895,0.3924396336078644,inv_only,0.3808344006538391,compare
1229,0.414690762758255,0.3966483175754547,inv_only,0.4036846160888672,compare
1230,0.4605204463005066,0.40795567631721497,inv_only,0.43821680545806885,compare
1231,0.4519173800945282,0.40450456738471985,inv_only,0.44373196363449097,compare
1232,0.4441409111022949,0.4077662527561188,inv_only,0.4436790943145752,compare
1233,0.42505592107772827,0.413156121969223,inv_only,0.38234788179397583,compare
1234,0.39541882276535034,0.3964677155017853,full,0.3688652217388153,compare
1235,0.3651809096336365,0.39145252108573914,full,0.377071350812912,full
1236,0.3272570073604584,0.37464097142219543,full,0.3599455654621124,full
1237,0.3121245205402374,0.35350072383880615,full,0.3394462466239929,full
1238,0.3057985305786133,0.33442795276641846,full,0.33523109555244446,full
1239,0.30373141169548035,0.3267175555229187,full,0.33321693539619446,full
1240,0.31468209624290466,0.33327773213386536,full,0.33821412920951843,full
1241,0.33579468727111816,0.333968847990036,inv_only,0.3698468506336212,full
1242,0.3415921926498413,0.3417913317680359,full,0.34943798184394836,full
1243,0.34465721249580383,0.37023085355758667,full,0.3370610773563385,compare
1244,0.34051060676574707,0.36345627903938293,full,0.3317083716392517,compare
1245,0.3244624435901642,0.3548894226551056,full,0.32739612460136414,full
1246,0.3140972852706909,0.3396615982055664,full,0.3170134425163269,full
1247,0.3411083221435547,0.35480427742004395,full,0.3105742633342743,compare
1248,0.3197413682937622,0.3264433741569519,full,0.3031928539276123,compare
1249,0.30846044421195984,0.321950227022171,full,0.3039959669113159,compare
